"run_id","session_id","sequence","repetition","runtime","operation","shuffle_seed","started_at","finished_at","status","bytes","duration_ms","mib_per_second","command_wall_time_ms","exit_code","output_file_validated","output_file_removed","result_file","benchmark_program","temporary_output_file","stdout_log","stderr_log","error_message"
"file_io_s02_r09_node_write",2,21,9,"node","write",20260815,"2026-08-06T16:09:20.376617+00:00","2026-08-06T16:09:20.684698+00:00","success",104857600,64.2229,1557.07699278606,296.3648,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r09_node_write.json","benchmarks/file_io/node/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r09_node_write.bin","results/logs/file_io_final/session_02/file_io_s02_r09_node_write-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r09_node_write-stderr.log",NA
"file_io_s02_r09_bun_write",2,22,9,"bun","write",20260815,"2026-08-06T16:09:25.701226+00:00","2026-08-06T16:09:27.054043+00:00","success",104857600,1062.9352,94.0791122544441,1340.5933,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r09_bun_write.json","benchmarks/file_io/bun/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r09_bun_write.bin","results/logs/file_io_final/session_02/file_io_s02_r09_bun_write-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r09_bun_write-stderr.log",NA
"file_io_s02_r09_deno_write",2,23,9,"deno","write",20260815,"2026-08-06T16:09:32.069512+00:00","2026-08-06T16:09:33.365504+00:00","success",104857600,1040.513,96.106439804212,1283.7123,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r09_deno_write.json","benchmarks/file_io/deno/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r09_deno_write.bin","results/logs/file_io_final/session_02/file_io_s02_r09_deno_write-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r09_deno_write-stderr.log",NA
"file_io_s02_r09_node_read",2,24,9,"node","read",20260815,"2026-08-06T16:09:38.378295+00:00","2026-08-06T16:09:38.716934+00:00","success",104857600,95.399,1048.22901707565,338.1902,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r09_node_read.json","benchmarks/file_io/node/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r09_node_read.bin","results/logs/file_io_final/session_02/file_io_s02_r09_node_read-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r09_node_read-stderr.log",NA
"file_io_s02_r10_node_read",2,25,10,"node","read",20260816,"2026-08-06T16:09:43.731449+00:00","2026-08-06T16:09:44.068114+00:00","success",104857600,95.7881,1043.97101518873,336.2139,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r10_node_read.json","benchmarks/file_io/node/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r10_node_read.bin","results/logs/file_io_final/session_02/file_io_s02_r10_node_read-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r10_node_read-stderr.log",NA
"file_io_s02_r10_deno_write",2,26,10,"deno","write",20260816,"2026-08-06T16:09:49.083653+00:00","2026-08-06T16:09:50.398880+00:00","success",104857600,1053.3934,94.9312953735993,1303.1842,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r10_deno_write.json","benchmarks/file_io/deno/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r10_deno_write.bin","results/logs/file_io_final/session_02/file_io_s02_r10_deno_write-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r10_deno_write-stderr.log",NA
"file_io_s02_r10_node_write",2,27,10,"node","write",20260816,"2026-08-06T16:09:55.414780+00:00","2026-08-06T16:09:55.819974+00:00","success",104857600,61.2251,1633.31705460669,393.0589,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r10_node_write.json","benchmarks/file_io/node/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r10_node_write.bin","results/logs/file_io_final/session_02/file_io_s02_r10_node_write-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r10_node_write-stderr.log",NA
"file_io_s02_r10_bun_read",2,28,10,"bun","read",20260816,"2026-08-06T16:10:00.837001+00:00","2026-08-06T16:10:01.225424+00:00","success",104857600,102.5692,974.951544908218,387.9061,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r10_bun_read.json","benchmarks/file_io/bun/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r10_bun_read.bin","results/logs/file_io_final/session_02/file_io_s02_r10_bun_read-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r10_bun_read-stderr.log",NA
"file_io_s02_r10_bun_write",2,29,10,"bun","write",20260816,"2026-08-06T16:10:06.242553+00:00","2026-08-06T16:10:07.595984+00:00","success",104857600,1069.815,93.4741053359693,1341.2468,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r10_bun_write.json","benchmarks/file_io/bun/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r10_bun_write.bin","results/logs/file_io_final/session_02/file_io_s02_r10_bun_write-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r10_bun_write-stderr.log",NA
"file_io_s02_r10_deno_read",2,30,10,"deno","read",20260816,"2026-08-06T16:10:12.614547+00:00","2026-08-06T16:10:13.030317+00:00","success",104857600,139.0412,719.211284137364,415.3786,0,TRUE,TRUE,"data/raw/file_io/session_02/file_io_s02_r10_deno_read.json","benchmarks/file_io/deno/benchmark.mjs","data/raw/file_io/temporary_outputs/file_io_s02_r10_deno_read.bin","results/logs/file_io_final/session_02/file_io_s02_r10_deno_read-stdout.log","results/logs/file_io_final/session_02/file_io_s02_r10_deno_read-stderr.log",NA
